Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,math
1,5,3,3,5,5,2,3,3,3,1,1,3,3,3,1,3,3,3,1,5,1,4,1,3,4,3,3,5,3,5,5,2,1,3,1,5,1,1,2,113.0
4,2,3,2,3,3,0,4,3,4,4,5,4,4,1,4,4,3,2,5,3,4,3,4,3,3,3,5,1,4,4,2,4,3,4,3,3,3,4,4,96.0
1,3,5,3,3,4,2,3,4,5,2,4,3,3,1,5,2,2,4,3,3,3,2,5,1,4,3,2,1,3,3,4,2,4,3,4,3,1,4,3,104.0
2,2,1,5,2,1,2,4,2,4,4,4,4,3,2,4,2,4,1,3,3,4,5,3,2,5,3,3,2,3,4,3,4,4,3,4,1,2,3,4,119.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
3,3,2,4,3,2,3,4,4,4,2,4,4,2,2,4,2,2,2,4,2,4,4,4,1,4,3,4,1,2,2,2,3,4,2,4,4,3,4,2,117.0
4,5,2,5,1,4,2,3,1,5,4,4,2,1,3,3,3,5,2,1,5,2,2,5,1,4,1,4,2,3,2,4,4,1,2,5,5,2,2,1,95.0
2,4,1,2,2,1,3,5,4,4,1,4,4,3,2,3,2,2,4,3,2,4,4,3,1,3,2,4,4,2,4,3,2,4,3,4,2,2,4,2,118.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,72.0
1,1,4,4,3,1,3,3,3,4,2,3,3,1,4,3,3,4,5,3,3,4,5,3,1,3,1,3,3,1,4,3,3,5,2,1,3,3,5,3,122.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0
1,5,1,2,1,5,3,5,5,3,4,5,4,4,1,5,1,5,5,3,3,4,3,3,3,5,5,5,3,5,3,1,1,3,0,1,2,1,5,3,138.0
3,2,1,4,2,5,3,4,2,4,1,4,2,1,1,4,3,5,4,3,1,5,3,4,1,4,4,1,2,2,2,1,2,5,4,2,4,1,2,4,125.0
2,4,1,3,4,4,2,5,2,4,1,5,4,1,1,4,1,4,2,5,2,5,2,4,1,4,4,2,2,4,3,4,2,5,2,4,3,2,4,2,120.0
4,2,2,4,3,4,2,3,2,3,1,5,3,4,1,4,1,5,3,3,3,5,3,4,1,5,5,4,2,4,4,5,3,4,2,3,3,2,3,2,108.0
3,3,4,3,2,2,3,2,2,4,5,1,3,3,4,2,4,4,5,2,2,2,5,5,2,4,1,3,2,3,3,4,2,2,3,3,3,3,2,4,106.0
2,5,5,4,4,5,1,3,4,3,4,5,1,3,3,2,1,1,1,3,2,0,1,5,2,5,1,3,1,1,1,3,2,2,2,3,5,3,1,3,111.0
3,3,2,3,2,3,3,3,3,2,2,3,4,3,2,4,3,2,3,4,2,5,3,3,1,4,2,2,2,2,2,4,3,4,3,3,3,2,4,3,117.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0
1,1,3,5,0,0,2,2,5,5,4,4,3,0,0,0,0,5,0,3,1,2,5,5,0,0,0,0,1,0,5,5,1,0,0,0,0,1,0,4,71.0
5,3,5,3,4,1,5,1,3,3,5,5,5,5,5,4,5,3,5,1,2,1,5,5,1,5,5,5,1,1,5,5,5,1,5,3,1,4,1,5,88.0
3,4,4,4,3,3,4,2,2,4,4,4,2,4,5,2,3,5,4,2,2,3,1,4,2,4,2,4,2,3,2,3,4,2,4,5,3,2,1,3,96.0
3,2,2,4,4,3,2,2,5,3,1,2,2,2,2,5,1,3,5,2,4,5,3,4,1,5,3,3,1,0,3,3,2,5,3,3,4,4,5,3,139.0
1,5,4,5,1,5,1,1,1,5,5,5,1,5,3,3,5,5,1,1,1,1,5,5,1,5,1,1,1,1,1,5,1,1,1,1,1,1,3,1,85.0
2,1,3,2,5,4,2,2,4,2,2,5,5,4,3,5,2,2,2,4,1,5,2,5,1,5,4,4,2,2,3,4,2,4,2,1,2,2,4,2,109.0
5,1,3,4,5,5,5,2,4,2,5,5,5,1,5,1,4,3,5,3,4,3,5,5,1,5,4,3,1,3,3,1,3,1,5,1,1,5,1,5,106.0
5,1,5,3,2,4,1,2,4,1,4,1,5,5,4,2,4,4,1,2,4,5,1,4,2,3,4,4,1,2,3,0,1,1,1,5,1,2,2,1,71.0
1,1,1,1,5,4,2,1,5,1,1,5,5,1,1,4,1,5,1,4,1,5,1,2,1,5,5,3,1,1,4,5,1,1,3,1,3,1,4,3,121.0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0
1,3,1,2,3,1,2,4,4,3,3,2,5,2,2,3,1,3,2,2,2,3,1,4,1,5,5,4,1,4,5,3,3,3,2,2,3,2,3,3,121.0
1,4,4,2,2,5,2,2,4,1,5,5,3,4,4,2,4,1,1,4,2,2,2,4,3,5,2,5,2,3,4,4,5,0,2,3,2,0,2,1,138.0
5,5,1,5,3,1,4,3,2,5,2,2,1,3,5,3,5,4,5,2,1,1,5,3,1,5,1,3,1,1,1,2,3,3,1,3,2,5,3,1,106.0
3,4,4,4,2,2,4,2,3,5,3,4,2,3,4,2,4,5,3,3,3,2,3,2,2,3,1,2,2,2,2,3,0,2,3,5,2,3,4,3,149.0
2,4,3,4,1,2,2,3,5,2,4,4,3,2,4,2,4,5,2,3,1,2,5,4,2,4,1,2,4,3,2,4,2,3,3,4,3,2,1,3,104.0
4,5,5,4,1,4,5,1,2,5,5,4,1,1,5,1,5,1,3,1,1,1,1,4,2,4,1,4,2,2,1,1,4,1,5,3,2,3,1,4,99.0
1,3,1,4,3,5,4,5,5,1,5,5,1,1,2,5,3,1,5,1,1,2,3,4,1,5,1,1,5,2,5,3,5,5,1,3,2,1,5,1,114.0
2,1,3,3,4,4,4,2,5,1,1,3,4,3,1,5,1,5,4,5,3,5,2,5,1,3,4,4,1,1,4,3,1,5,4,1,3,2,5,2,119.0
4,3,5,4,1,2,4,2,5,2,5,5,3,2,4,1,5,1,3,2,2,2,2,4,1,5,4,4,1,2,2,1,4,1,5,1,2,4,1,5,100.0
5,4,5,4,4,1,4,2,5,5,5,2,2,3,5,1,4,4,5,5,2,2,5,5,2,5,2,5,4,4,5,2,2,1,5,1,4,5,5,5,101.0
2,3,5,2,2,5,1,4,2,3,4,2,1,5,3,1,4,2,1,1,3,4,1,5,4,5,2,5,4,1,2,5,1,1,1,2,1,1,1,2,93.0
2,5,2,5,1,3,1,2,1,5,4,4,1,2,5,4,5,5,4,2,2,3,4,5,1,5,1,3,3,3,1,4,4,1,3,5,3,2,2,4,92.0
1,5,5,5,1,1,1,5,1,5,5,5,1,5,5,1,5,1,1,1,1,1,5,5,1,5,1,1,1,1,1,5,3,1,1,5,5,1,5,5,89.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.0
4,1,1,2,2,1,3,5,5,4,1,4,5,4,1,5,1,1,2,5,2,5,4,4,2,5,3,2,3,3,4,4,1,5,3,3,3,4,5,2,125.0
3,4,4,4,3,3,4,3,5,5,4,2,1,1,5,2,4,3,5,4,3,2,3,5,1,5,3,2,2,4,4,2,3,2,4,2,3,3,2,4,106.0
4,5,5,3,3,1,5,1,3,3,3,3,2,1,5,3,2,3,4,2,3,3,5,3,1,4,3,5,1,3,1,1,5,2,5,1,4,4,3,4,115.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0
3,3,2,5,2,3,2,3,1,5,4,3,2,3,3,4,4,0,3,3,2,3,4,4,2,5,1,3,1,3,1,3,5,1,3,1,5,1,1,3,137.0
4,4,4,4,2,1,4,2,4,2,4,0,2,3,4,1,3,4,5,1,1,2,5,5,1,2,2,4,1,3,4,2,5,2,3,2,2,5,1,4,110.0
2,5,4,5,2,2,5,1,1,5,4,5,1,2,4,3,4,5,5,1,1,2,2,5,1,4,1,5,1,1,3,1,1,2,3,5,1,1,2,2,99.0
2,3,2,2,4,1,4,4,4,3,5,4,4,2,1,3,1,3,2,4,2,4,3,4,1,4,5,4,3,4,2,2,4,4,4,5,2,2,5,3,119.0
2,2,4,3,2,2,3,4,3,5,2,4,3,3,2,5,2,3,4,4,1,4,4,4,2,4,3,4,3,3,2,2,4,4,1,2,4,3,4,1,117.0
3,4,1,4,5,5,4,5,5,1,4,5,1,4,1,5,1,2,5,4,1,5,1,5,1,5,5,2,1,4,4,1,4,5,3,2,1,3,5,3,115.0
4,1,5,1,5,5,5,1,4,2,5,5,4,4,5,1,5,2,5,1,4,2,4,4,1,5,2,2,4,2,3,2,5,1,5,2,1,4,1,4,102.0
5,3,3,4,1,2,0,1,4,5,4,5,2,2,4,4,3,4,2,2,2,4,4,5,0,5,1,4,4,2,1,3,4,2,2,4,4,4,2,2,125.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0
3,1,3,1,3,2,4,4,4,2,2,4,3,1,2,4,2,3,2,3,1,4,3,4,1,5,4,3,2,2,4,4,2,5,3,2,3,3,3,4,119.0
1,5,3,4,1,5,4,2,5,3,4,1,0,4,5,1,4,2,1,1,4,2,3,2,1,5,2,1,1,2,4,4,0,1,5,4,1,5,1,4,106.0
3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,141.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0
4,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,112.0
3,4,4,3,3,3,3,3,3,3,2,4,4,3,2,4,2,2,4,3,3,5,3,4,2,4,4,3,2,3,5,2,2,4,3,3,3,2,4,3,116.0
5,4,4,2,4,2,2,3,4,5,2,3,4,5,2,4,2,3,2,3,2,4,3,5,1,3,3,3,1,2,3,3,4,4,4,4,3,2,3,3,108.0
4,1,1,3,3,4,3,3,4,2,5,4,5,2,1,3,2,3,3,4,2,4,3,3,0,4,2,2,3,3,4,3,2,4,3,4,3,1,3,4,83.0
4,1,5,1,5,1,4,4,3,4,4,2,4,1,5,1,2,1,5,1,2,5,5,4,1,4,3,3,1,1,5,2,1,1,4,1,4,4,1,5,116.0
4,5,1,3,2,1,4,2,1,5,2,3,1,3,2,5,2,3,1,5,1,4,4,4,1,5,4,3,1,4,4,2,1,4,5,4,2,0,4,4,134.0
1,2,4,3,4,1,2,3,2,1,3,3,4,4,3,5,2,5,2,4,2,4,5,3,1,4,5,2,1,4,4,4,2,3,2,3,3,1,2,2,112.0
3,4,1,2,4,1,4,1,5,1,4,5,5,1,5,4,5,1,0,5,2,1,5,4,1,5,1,3,1,3,1,2,2,2,4,1,0,1,1,5,93.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145.0
2,1,4,4,3,2,3,4,4,3,1,5,5,1,2,5,1,3,1,4,3,5,4,4,1,5,1,5,2,3,2,3,5,5,3,1,4,1,5,3,120.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,133.0
3,2,1,1,5,1,2,4,5,1,1,5,5,5,1,4,1,2,2,4,2,5,5,3,2,5,5,4,2,3,4,5,3,4,3,1,2,1,5,4,122.0
4,3,5,2,4,3,4,4,4,4,5,5,2,3,5,1,4,2,4,2,1,4,4,5,1,5,4,5,2,2,3,3,3,2,4,2,2,4,2,4,96.0
4,5,2,5,1,3,5,2,1,5,4,5,2,4,5,4,5,5,5,3,1,2,3,5,1,5,1,3,1,3,1,3,4,3,3,5,1,4,3,3,95.0
3,3,3,3,3,4,4,3,2,5,2,4,3,2,2,3,2,4,5,3,2,4,3,4,2,4,4,3,2,2,2,2,4,4,3,3,2,3,4,3,114.0
3,3,3,3,3,2,3,5,4,4,2,4,3,3,2,4,2,4,3,5,2,4,3,4,3,4,2,1,2,3,1,3,2,5,2,2,1,2,5,4,120.0
4,2,3,3,2,3,3,1,4,4,4,4,2,1,5,1,5,2,4,1,3,2,3,4,2,4,4,4,3,3,4,1,4,2,3,1,4,4,1,4,107.0
3,3,3,5,2,5,1,1,1,5,1,5,2,4,5,2,5,5,5,2,1,2,5,5,1,5,1,1,1,1,1,5,3,2,3,3,3,1,2,5,95.0
4,4,4,4,4,4,0,0,0,0,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,0,0,0,0,93.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147.0
3,5,3,1,1,5,0,0,0,0,3,5,1,3,5,5,1,0,0,0,3,1,3,5,1,5,0,0,0,0,1,5,1,3,1,5,1,0,0,0,74.0
1,4,5,5,4,1,3,3,1,5,5,2,3,3,5,3,5,5,3,3,1,2,5,3,1,5,3,3,2,4,4,4,5,2,4,4,2,2,2,4,96.0
4,4,2,4,2,4,5,1,4,4,4,4,2,2,4,2,4,4,2,3,2,4,1,2,1,4,2,5,1,1,2,2,2,1,4,4,1,4,1,5,106.0
2,4,1,2,5,3,2,1,5,3,5,1,3,2,5,3,5,2,2,4,4,2,3,2,5,3,3,2,4,3,2,3,3,1,3,5,5,2,2,2,113.0
3,5,5,5,1,5,3,3,5,5,5,5,2,1,5,3,5,1,5,1,1,2,1,5,5,5,3,1,1,0,1,3,1,3,5,5,1,1,1,3,94.0
4,1,4,1,1,5,4,1,5,4,4,5,4,2,5,2,4,1,4,3,2,4,2,3,1,5,1,4,1,1,3,2,2,2,2,2,2,4,1,2,107.0
2,3,3,3,3,2,5,3,4,5,2,5,4,3,1,5,3,5,3,3,3,4,5,5,1,3,3,3,1,3,3,3,4,5,2,4,2,1,2,2,112.0
3,2,2,1,4,3,2,4,4,1,1,5,4,1,1,5,1,4,4,4,3,4,4,2,1,5,3,4,2,3,3,3,1,5,2,2,2,3,5,3,126.0
3,3,5,3,1,5,3,1,1,1,1,1,1,1,5,1,5,1,3,1,5,1,3,5,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,4,113.0
2,4,3,4,2,2,4,2,1,5,4,4,2,3,4,2,4,5,1,2,0,2,4,4,2,4,1,4,2,2,2,2,2,2,2,4,3,3,2,2,91.0
4,4,4,5,1,5,4,4,1,5,4,4,2,3,3,1,4,5,4,1,2,2,4,4,2,5,2,4,1,3,1,4,2,3,1,4,1,3,2,1,94.0
3,1,3,3,2,2,4,4,5,4,2,5,4,3,3,4,3,4,2,5,2,4,3,4,2,4,2,2,2,3,4,3,3,4,3,2,2,3,4,3,114.0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0
3,4,2,5,1,3,3,2,1,5,4,3,2,2,4,4,4,5,5,1,1,2,4,4,2,4,1,4,3,3,1,2,4,3,3,4,3,3,2,3,103.0
2,3,4,3,5,3,2,5,1,3,1,4,3,1,3,5,2,5,5,4,2,5,3,5,1,2,3,5,2,3,2,5,5,5,3,1,4,1,5,3,116.0
4,3,3,4,4,1,2,5,2,3,2,5,3,3,2,5,3,5,4,4,1,2,3,3,1,4,4,5,1,3,3,3,2,5,3,2,1,3,3,3,114.0
3,2,3,2,5,3,4,3,4,2,2,4,4,2,2,3,2,2,3,3,2,3,3,2,1,3,4,4,2,2,4,4,1,4,3,2,4,3,4,3,119.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.0
2,2,2,2,3,2,0,3,5,2,2,5,3,4,3,4,3,2,2,4,3,4,4,4,1,3,3,2,4,2,4,5,3,4,3,2,2,1,4,3,143.0
2,3,4,2,5,3,5,3,3,3,2,2,3,3,3,4,1,3,5,4,2,5,3,4,1,4,5,5,2,1,3,3,4,3,3,3,3,1,3,3,115.0
2,1,4,1,5,5,3,4,5,4,5,4,4,4,2,3,2,5,2,3,1,1,3,4,1,5,3,3,4,2,5,4,4,4,5,1,5,1,5,3,106.0
4,3,5,4,3,1,2,1,3,3,4,4,2,1,5,3,4,3,5,2,3,2,5,2,1,4,2,3,2,4,2,2,4,1,5,2,3,0,1,5,142.0
4,2,3,4,3,2,3,3,3,4,2,4,3,2,2,4,2,4,4,4,2,4,3,3,2,4,2,3,2,2,2,3,2,4,3,2,4,2,3,3,119.0
5,2,3,3,1,1,4,1,4,5,3,5,1,1,5,5,4,1,5,4,2,1,5,5,1,5,5,3,1,1,1,1,5,2,4,3,1,5,2,5,110.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,143.0
4,5,3,5,1,4,4,2,1,5,2,4,1,1,3,3,4,5,3,1,2,1,2,3,1,3,1,4,1,2,1,1,3,2,4,5,3,4,2,4,111.0
4,5,1,5,1,2,2,2,1,5,3,3,2,1,4,3,5,5,5,3,1,1,4,2,1,1,1,5,1,1,1,1,4,4,3,5,2,4,3,4,114.0
3,2,3,3,3,1,3,4,3,3,1,4,2,2,4,4,2,4,4,4,2,4,4,4,1,4,2,3,1,3,3,4,2,4,3,3,3,2,4,4,115.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0
3,3,1,4,4,4,2,4,5,5,2,4,4,2,2,5,2,4,4,5,1,5,3,5,1,5,1,3,3,4,4,5,3,4,2,3,3,2,5,2,111.0
4,1,4,3,4,4,4,3,4,3,5,2,4,4,5,1,4,4,3,2,4,3,1,2,4,2,2,3,4,4,4,4,4,2,3,2,5,3,1,2,106.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,109.0
1,1,2,3,5,4,3,3,4,2,2,5,3,4,1,4,2,2,4,4,1,3,3,4,1,5,5,3,1,2,4,2,3,4,2,2,4,1,4,2,115.0
5,2,5,2,2,1,5,1,5,2,5,4,3,2,5,1,2,1,2,2,2,3,4,5,1,5,3,4,1,2,4,1,5,1,5,2,2,5,2,5,113.0
5,1,3,1,3,1,3,1,1,2,5,5,5,5,5,3,5,1,5,1,2,2,5,5,1,5,5,5,4,1,5,5,1,1,3,5,1,4,4,1,94.0
3,2,1,1,3,2,4,4,5,2,1,4,5,3,2,4,4,2,2,3,2,4,3,4,1,5,5,4,2,2,5,4,3,4,4,2,2,2,4,5,116.0
2,2,1,1,4,2,2,4,3,3,1,4,3,3,1,5,1,5,3,5,1,4,3,5,2,5,5,2,2,3,3,5,5,5,2,3,3,1,5,2,120.0
4,3,2,4,4,4,3,3,4,2,5,1,2,4,5,3,5,2,5,2,4,1,1,1,2,1,2,3,3,4,3,3,2,2,2,1,5,3,2,1,112.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0
2,1,4,2,3,2,4,3,4,5,1,4,3,2,2,4,2,4,4,3,2,4,5,4,1,4,1,2,2,3,2,2,2,4,3,2,4,1,4,3,121.0
3,3,4,4,3,3,3,3,3,4,4,5,2,3,4,1,4,5,5,2,1,2,3,4,1,5,2,4,1,2,3,3,3,2,3,3,3,3,2,3,97.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0
1,4,5,3,2,2,2,1,1,4,4,5,1,4,5,2,4,3,1,3,2,1,4,4,3,4,3,2,4,2,4,5,1,2,2,4,3,2,2,2,92.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0
3,2,4,3,4,2,3,3,4,3,2,3,5,4,3,4,3,3,5,3,2,5,4,4,3,3,4,4,2,2,4,4,1,4,3,2,2,3,4,4,112.0
5,5,3,5,1,3,4,3,1,5,3,3,1,3,5,3,5,5,3,3,2,3,3,5,3,5,1,3,2,4,1,2,2,2,3,5,3,4,2,4,95.0
4,2,1,3,4,1,4,4,4,2,2,4,4,1,1,3,1,4,5,3,2,5,1,4,1,3,2,5,2,4,3,2,4,4,1,2,3,3,3,2,127.0
3,2,5,3,3,2,1,1,5,3,5,5,2,5,5,2,5,1,4,2,1,2,1,4,4,5,3,2,5,3,3,5,1,1,2,4,5,2,1,4,90.0
3,2,4,3,4,4,3,4,4,3,5,4,3,3,2,4,2,2,4,4,2,4,3,4,2,4,4,3,3,3,3,3,3,5,3,2,3,2,4,3,112.0
3,5,3,3,1,1,3,2,1,5,3,3,2,3,3,3,4,4,4,2,2,0,5,2,1,3,1,2,1,3,1,3,3,2,2,4,2,2,1,2,102.0
4,2,4,2,4,1,2,2,4,2,5,4,3,2,0,1,5,3,3,5,1,4,5,4,3,5,0,2,1,3,5,2,4,1,4,2,0,4,1,4,117.0
3,2,5,1,5,5,5,1,4,2,4,5,4,1,1,1,2,1,1,5,0,2,1,3,1,5,1,4,1,5,1,1,4,2,5,1,2,4,1,4,121.0
2,3,4,4,4,4,3,1,4,4,4,4,2,4,5,2,5,1,3,4,2,3,2,2,1,4,2,4,2,3,1,4,4,1,4,5,4,2,3,2,96.0
2,5,5,5,3,2,4,1,1,5,4,4,2,4,5,2,5,5,4,2,2,1,4,4,2,5,1,3,3,3,2,3,3,2,1,4,3,2,1,3,92.0
1,2,3,4,1,2,4,1,1,5,5,4,2,1,4,1,3,5,1,1,3,2,4,3,3,5,1,3,1,3,1,1,4,1,3,5,2,3,1,4,112.0
2,1,2,3,3,3,3,4,3,5,3,5,3,3,3,3,3,3,5,3,2,4,4,4,1,5,4,5,1,4,5,3,2,3,3,2,4,2,4,3,107.0
4,1,3,3,3,3,4,4,3,3,1,4,3,2,2,4,2,2,5,3,1,4,3,4,1,5,5,1,2,2,5,3,3,4,3,2,1,0,4,3,85.0
4,1,2,2,1,1,1,5,5,5,4,4,2,3,5,5,5,1,4,1,2,1,4,5,1,5,2,3,4,1,3,3,3,2,5,1,4,4,1,4,108.0
3,3,1,3,3,3,3,4,2,3,3,5,4,3,2,3,1,3,3,1,2,4,2,3,1,4,3,2,3,3,3,2,4,4,2,2,2,2,4,4,119.0
2,0,3,3,3,2,4,3,4,1,5,5,3,2,2,4,4,2,3,5,3,4,4,5,2,5,2,3,1,1,1,4,4,4,4,2,2,3,4,3,143.0
2,4,5,5,1,5,2,4,1,5,4,5,2,4,4,2,4,5,5,2,1,4,1,5,1,5,1,4,4,4,1,5,5,3,2,4,5,2,1,1,87.0
5,2,3,3,1,1,5,2,4,5,3,5,3,1,5,4,4,2,4,2,4,4,4,2,3,5,1,3,1,2,2,1,2,1,5,2,2,4,3,5,117.0
2,2,3,3,4,4,4,5,3,3,2,5,4,3,1,3,2,4,5,3,1,4,2,3,1,5,3,3,2,1,3,3,2,4,3,4,3,1,4,3,111.0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0
4,1,5,5,1,4,4,1,1,5,5,2,1,4,5,1,5,5,4,1,2,1,3,3,2,5,1,4,5,3,1,3,3,1,4,4,3,3,1,2,92.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0
3,3,2,5,5,4,2,3,2,2,1,5,4,4,1,5,1,4,5,3,2,5,3,5,2,5,3,3,3,3,3,3,2,5,3,1,2,2,5,2,115.0
2,0,5,2,2,5,1,5,1,5,1,5,2,3,1,5,1,5,5,5,1,5,1,5,1,5,2,3,1,1,4,5,3,5,1,4,2,1,5,1,115.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0
3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.0
4,4,2,3,4,1,3,3,4,3,2,3,4,4,1,4,2,3,4,4,1,3,4,4,2,4,4,3,4,2,3,3,2,5,3,3,3,3,4,3,117.0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0
0,5,5,1,1,1,5,1,5,3,5,5,5,1,5,1,5,1,5,3,1,1,5,1,1,5,1,3,3,4,5,1,2,1,5,5,5,1,5,5,83.0
2,3,3,5,4,2,3,4,2,4,1,5,4,3,2,5,3,4,2,3,0,5,4,5,2,5,5,4,3,2,3,4,2,5,3,1,2,3,5,4,118.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0
4,4,1,5,2,2,4,2,1,5,3,4,2,1,5,2,4,5,2,4,3,2,5,4,2,4,1,3,2,3,1,2,3,2,3,5,3,3,2,3,109.0
4,2,3,5,2,1,5,1,5,5,4,5,2,2,2,1,5,2,2,2,1,5,5,4,1,5,3,5,1,3,1,1,4,3,5,4,1,5,2,5,108.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147.0
4,3,5,1,5,5,5,2,5,3,5,5,3,1,5,1,4,1,4,4,3,3,5,4,1,3,5,4,1,5,4,1,5,1,5,1,3,4,1,5,109.0
3,4,2,2,4,2,4,4,4,3,1,4,2,1,2,3,2,2,2,3,1,4,3,4,1,4,2,3,2,2,3,2,3,5,3,4,0,2,4,3,138.0
2,2,4,4,3,2,3,4,3,4,4,4,2,2,4,2,4,3,4,2,2,2,4,4,2,4,2,4,2,2,3,3,4,2,3,3,3,2,2,3,107.0
1,5,3,5,1,4,5,2,2,5,4,5,2,5,5,2,4,5,5,4,1,4,4,5,1,2,1,3,1,5,2,5,5,1,4,4,1,1,1,5,93.0
