math,0,1,2,3
89.0,31.0,33.0,43.0,15.0
89.0,33.0,49.0,48.0,18.0
143.0,3.0,2.0,-0.0,2.0
140.0,50.0,38.0,32.0,16.0
109.0,38.0,43.0,44.0,15.0
76.0,52.0,40.0,30.0,17.0
111.0,42.0,52.0,40.0,16.0
120.0,36.0,46.0,35.0,14.0
96.0,42.0,40.0,38.0,19.0
104.0,51.0,39.0,37.0,17.0
121.0,0.0,0.0,0.0,0.0
112.0,43.0,52.0,40.0,16.0
107.0,51.0,38.0,39.0,16.0
97.0,49.0,53.0,40.0,19.0
113.0,49.0,39.0,37.0,16.0
149.0,17.0,17.0,14.0,7.0
103.0,29.0,40.0,41.0,15.0
132.0,0.0,0.0,0.0,0.0
114.0,47.0,40.0,36.0,15.0
119.0,0.0,0.0,0.0,0.0
106.0,56.0,45.0,38.0,21.0
80.0,48.0,38.0,36.0,13.0
120.0,49.0,37.0,37.0,13.0
112.0,52.0,43.0,41.0,17.0
109.0,41.0,45.0,40.0,17.0
95.0,38.0,48.0,50.0,17.0
81.0,0.0,0.0,0.0,0.0
107.0,47.0,53.0,40.0,18.0
105.0,33.0,42.0,42.0,15.0
119.0,51.0,40.0,36.0,16.0
147.0,15.0,14.0,13.0,6.0
119.0,47.0,41.0,39.0,16.0
128.0,45.0,37.0,26.0,15.0
122.0,55.0,35.0,33.0,16.0
112.0,39.0,48.0,37.0,16.0
95.0,36.0,44.0,37.0,20.0
124.0,12.0,12.0,10.0,6.0
98.0,38.0,44.0,48.0,18.0
99.0,0.0,0.0,0.0,0.0
133.0,36.0,40.0,36.0,15.0
120.0,48.0,41.0,39.0,15.0
113.0,55.0,39.0,42.0,17.0
109.0,38.0,41.0,35.0,20.0
111.0,41.0,50.0,40.0,16.0
103.0,40.0,41.0,39.0,17.0
94.0,40.0,40.0,42.0,19.0
99.0,36.0,46.0,37.0,16.0
72.0,35.0,35.0,31.0,17.0
86.0,37.0,47.0,49.0,19.0
107.0,53.0,45.0,42.0,18.0
77.0,1.0,3.0,2.0,1.0
108.0,44.0,49.0,38.0,17.0
124.0,56.0,39.0,36.0,14.0
107.0,48.0,39.0,32.0,18.0
114.0,51.0,41.0,39.0,17.0
127.0,43.0,47.0,29.0,16.0
111.0,53.0,44.0,40.0,17.0
107.0,31.0,34.0,29.0,16.0
109.0,42.0,53.0,41.0,18.0
125.0,57.0,38.0,34.0,17.0
114.0,32.0,41.0,39.0,14.0
122.0,49.0,40.0,38.0,15.0
119.0,57.0,44.0,32.0,19.0
113.0,53.0,42.0,40.0,17.0
101.0,34.0,38.0,37.0,17.0
100.0,42.0,45.0,44.0,16.0
96.0,0.0,0.0,0.0,0.0
90.0,41.0,43.0,48.0,19.0
76.0,1.0,-0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0
108.0,53.0,47.0,45.0,19.0
124.0,47.0,38.0,36.0,14.0
140.0,0.0,0.0,0.0,0.0
103.0,43.0,47.0,39.0,19.0
122.0,48.0,37.0,36.0,15.0
102.0,36.0,47.0,40.0,19.0
113.0,51.0,40.0,41.0,15.0
125.0,39.0,48.0,33.0,14.0
98.0,13.0,10.0,7.0,5.0
119.0,46.0,39.0,38.0,15.0
112.0,54.0,42.0,38.0,19.0
110.0,34.0,42.0,41.0,14.0
122.0,25.0,23.0,20.0,12.0
107.0,57.0,48.0,42.0,20.0
129.0,34.0,41.0,41.0,15.0
117.0,47.0,41.0,39.0,15.0
111.0,57.0,42.0,42.0,18.0
109.0,51.0,40.0,33.0,17.0
123.0,56.0,41.0,37.0,16.0
99.0,29.0,45.0,44.0,15.0
115.0,40.0,52.0,38.0,16.0
103.0,35.0,39.0,42.0,15.0
109.0,59.0,42.0,39.0,20.0
112.0,43.0,49.0,39.0,17.0
108.0,45.0,50.0,35.0,20.0
89.0,0.0,2.0,1.0,1.0
140.0,56.0,45.0,39.0,19.0
95.0,35.0,42.0,45.0,17.0
125.0,46.0,38.0,34.0,14.0
120.0,49.0,37.0,39.0,17.0
122.0,53.0,39.0,33.0,16.0
114.0,52.0,41.0,41.0,16.0
100.0,42.0,46.0,45.0,17.0
102.0,29.0,42.0,43.0,12.0
109.0,53.0,42.0,39.0,18.0
99.0,56.0,46.0,47.0,21.0
97.0,41.0,48.0,41.0,20.0
88.0,51.0,37.0,30.0,16.0
111.0,37.0,44.0,43.0,14.0
73.0,38.0,40.0,37.0,15.0
118.0,55.0,40.0,37.0,18.0
103.0,0.0,0.0,0.0,0.0
134.0,0.0,0.0,0.0,0.0
107.0,42.0,52.0,41.0,18.0
117.0,55.0,44.0,38.0,18.0
91.0,39.0,45.0,29.0,15.0
120.0,54.0,41.0,33.0,17.0
137.0,0.0,0.0,0.0,0.0
122.0,46.0,36.0,36.0,14.0
139.0,31.0,34.0,31.0,16.0
116.0,51.0,43.0,38.0,17.0
143.0,15.0,14.0,13.0,6.0
109.0,35.0,43.0,45.0,13.0
111.0,31.0,40.0,34.0,14.0
124.0,57.0,40.0,32.0,17.0
118.0,51.0,40.0,40.0,17.0
121.0,33.0,46.0,33.0,13.0
109.0,51.0,40.0,38.0,20.0
116.0,55.0,41.0,41.0,15.0
110.0,0.0,0.0,0.0,0.0
114.0,53.0,42.0,41.0,17.0
116.0,52.0,40.0,39.0,16.0
86.0,0.0,0.0,0.0,0.0
114.0,47.0,38.0,37.0,15.0
116.0,50.0,43.0,41.0,16.0
98.0,62.0,50.0,49.0,22.0
118.0,55.0,40.0,40.0,16.0
112.0,54.0,44.0,37.0,19.0
107.0,40.0,45.0,40.0,21.0
133.0,47.0,39.0,36.0,15.0
106.0,39.0,52.0,39.0,15.0
117.0,58.0,43.0,42.0,19.0
74.0,0.0,0.0,0.0,0.0
146.0,15.0,14.0,13.0,6.0
113.0,39.0,50.0,40.0,22.0
116.0,13.0,16.0,15.0,7.0
97.0,49.0,48.0,35.0,22.0
114.0,49.0,38.0,29.0,18.0
107.0,1.0,4.0,1.0,1.0
99.0,54.0,44.0,43.0,19.0
124.0,51.0,44.0,39.0,18.0
130.0,51.0,39.0,32.0,14.0
128.0,0.0,0.0,0.0,0.0
101.0,40.0,41.0,41.0,17.0
116.0,58.0,39.0,37.0,16.0
104.0,34.0,38.0,37.0,12.0
118.0,48.0,38.0,38.0,16.0
71.0,38.0,49.0,48.0,19.0
120.0,50.0,39.0,33.0,17.0
112.0,51.0,44.0,39.0,18.0
78.0,0.0,0.0,0.0,0.0
148.0,36.0,41.0,38.0,15.0
120.0,53.0,41.0,42.0,16.0
117.0,57.0,37.0,37.0,16.0
113.0,41.0,44.0,38.0,20.0
116.0,55.0,42.0,39.0,17.0
111.0,33.0,39.0,39.0,15.0
144.0,0.0,0.0,0.0,0.0
113.0,53.0,43.0,39.0,18.0
119.0,55.0,35.0,40.0,16.0
124.0,38.0,41.0,40.0,15.0
99.0,46.0,40.0,35.0,15.0
111.0,39.0,44.0,35.0,21.0
96.0,42.0,49.0,45.0,19.0
110.0,46.0,52.0,35.0,16.0
131.0,17.0,20.0,14.0,7.0
94.0,41.0,47.0,51.0,19.0
125.0,50.0,39.0,36.0,15.0
103.0,38.0,41.0,43.0,17.0
115.0,49.0,39.0,35.0,18.0
106.0,56.0,41.0,41.0,20.0
115.0,59.0,44.0,41.0,18.0
101.0,41.0,43.0,47.0,18.0
111.0,44.0,51.0,40.0,17.0
143.0,5.0,9.0,5.0,3.0
122.0,58.0,41.0,37.0,18.0
97.0,0.0,0.0,0.0,0.0
111.0,51.0,39.0,34.0,16.0
120.0,32.0,39.0,28.0,14.0
145.0,15.0,14.0,13.0,6.0
125.0,38.0,45.0,30.0,15.0
112.0,56.0,44.0,42.0,18.0
112.0,55.0,43.0,42.0,18.0
109.0,50.0,40.0,36.0,19.0
101.0,58.0,48.0,45.0,21.0
122.0,57.0,41.0,36.0,16.0
113.0,42.0,46.0,34.0,16.0
115.0,41.0,50.0,40.0,16.0
115.0,56.0,44.0,40.0,18.0
72.0,49.0,37.0,33.0,17.0
114.0,38.0,43.0,40.0,14.0
105.0,0.0,0.0,0.0,0.0
71.0,13.0,10.0,7.0,5.0
114.0,0.0,0.0,0.0,0.0
101.0,38.0,47.0,43.0,16.0
126.0,51.0,38.0,37.0,15.0
78.0,32.0,43.0,42.0,15.0
110.0,55.0,46.0,41.0,20.0
115.0,40.0,47.0,37.0,16.0
118.0,56.0,44.0,39.0,19.0
113.0,0.0,0.0,0.0,0.0
115.0,48.0,43.0,38.0,16.0
77.0,0.0,0.0,0.0,0.0
125.0,51.0,43.0,37.0,18.0
115.0,38.0,42.0,38.0,19.0
97.0,0.0,0.0,0.0,0.0
110.0,38.0,50.0,37.0,13.0
110.0,54.0,44.0,37.0,19.0
92.0,44.0,46.0,46.0,20.0
111.0,40.0,46.0,38.0,15.0
79.0,29.0,39.0,43.0,19.0
119.0,50.0,37.0,34.0,15.0
110.0,45.0,49.0,36.0,20.0
96.0,42.0,47.0,46.0,17.0
106.0,41.0,47.0,38.0,18.0
73.0,49.0,42.0,35.0,15.0
120.0,49.0,39.0,31.0,16.0
101.0,30.0,40.0,35.0,16.0
76.0,3.0,4.0,3.0,2.0
103.0,39.0,43.0,39.0,17.0
116.0,52.0,40.0,37.0,17.0
77.0,45.0,44.0,44.0,22.0
97.0,46.0,51.0,44.0,24.0
132.0,38.0,36.0,40.0,15.0
101.0,43.0,49.0,45.0,18.0
78.0,33.0,45.0,49.0,18.0
130.0,43.0,47.0,35.0,18.0
112.0,38.0,41.0,31.0,15.0
83.0,53.0,45.0,42.0,18.0
99.0,40.0,42.0,45.0,16.0
115.0,41.0,53.0,40.0,16.0
108.0,37.0,42.0,39.0,16.0
116.0,40.0,47.0,42.0,18.0
142.0,42.0,48.0,36.0,16.0
117.0,51.0,42.0,40.0,15.0
112.0,43.0,49.0,42.0,22.0
105.0,48.0,35.0,30.0,16.0
106.0,46.0,47.0,29.0,18.0
91.0,42.0,46.0,46.0,21.0
99.0,45.0,48.0,42.0,18.0
122.0,58.0,38.0,31.0,18.0
110.0,58.0,48.0,44.0,19.0
102.0,45.0,47.0,37.0,17.0
111.0,43.0,50.0,39.0,18.0
108.0,38.0,44.0,46.0,15.0
115.0,2.0,2.0,-0.0,1.0
126.0,42.0,48.0,49.0,19.0
108.0,57.0,45.0,39.0,19.0
101.0,43.0,54.0,36.0,22.0
138.0,39.0,45.0,42.0,16.0
103.0,32.0,41.0,41.0,16.0
142.0,0.0,0.0,0.0,0.0
119.0,40.0,49.0,37.0,16.0
126.0,46.0,33.0,35.0,14.0
95.0,46.0,49.0,40.0,22.0
115.0,59.0,44.0,35.0,20.0
114.0,51.0,43.0,37.0,18.0
122.0,60.0,40.0,35.0,18.0
121.0,49.0,39.0,37.0,16.0
91.0,1.0,1.0,-0.0,1.0
118.0,41.0,44.0,38.0,21.0
125.0,51.0,41.0,40.0,16.0
121.0,54.0,37.0,39.0,15.0
94.0,33.0,40.0,45.0,17.0
83.0,25.0,34.0,40.0,18.0
100.0,39.0,47.0,46.0,17.0
119.0,54.0,39.0,34.0,17.0
108.0,52.0,41.0,42.0,16.0
104.0,34.0,39.0,40.0,15.0
95.0,31.0,46.0,46.0,17.0
120.0,50.0,43.0,38.0,17.0
116.0,32.0,31.0,29.0,16.0
113.0,0.0,0.0,0.0,0.0
105.0,37.0,40.0,44.0,15.0
95.0,51.0,38.0,34.0,14.0
124.0,50.0,36.0,29.0,15.0
135.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0
104.0,35.0,42.0,40.0,16.0
81.0,0.0,0.0,0.0,0.0
119.0,53.0,40.0,40.0,15.0
142.0,15.0,14.0,13.0,6.0
82.0,0.0,0.0,0.0,0.0
129.0,48.0,36.0,32.0,13.0
111.0,57.0,45.0,40.0,19.0
109.0,54.0,42.0,43.0,19.0
114.0,56.0,44.0,37.0,19.0
134.0,37.0,43.0,41.0,16.0
144.0,48.0,31.0,25.0,11.0
121.0,47.0,39.0,30.0,16.0
111.0,63.0,43.0,40.0,20.0
94.0,40.0,44.0,48.0,17.0
119.0,50.0,41.0,36.0,16.0
113.0,51.0,45.0,42.0,17.0
148.0,2.0,1.0,-0.0,1.0
97.0,43.0,45.0,43.0,19.0
145.0,15.0,14.0,13.0,6.0
102.0,46.0,52.0,31.0,19.0
111.0,40.0,44.0,35.0,17.0
82.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0
104.0,39.0,46.0,44.0,16.0
115.0,58.0,44.0,41.0,17.0
101.0,35.0,44.0,35.0,15.0
104.0,0.0,0.0,0.0,0.0
87.0,24.0,32.0,32.0,14.0
107.0,1.0,1.0,1.0,0.0
105.0,35.0,41.0,43.0,14.0
122.0,29.0,39.0,39.0,17.0
118.0,57.0,33.0,32.0,17.0
107.0,33.0,32.0,33.0,16.0
80.0,39.0,43.0,33.0,17.0
139.0,51.0,40.0,35.0,18.0
115.0,43.0,51.0,43.0,23.0
97.0,43.0,47.0,48.0,19.0
114.0,47.0,38.0,37.0,14.0
87.0,0.0,0.0,0.0,0.0
105.0,44.0,52.0,40.0,18.0
97.0,40.0,40.0,39.0,19.0
97.0,33.0,40.0,36.0,18.0
115.0,40.0,46.0,34.0,15.0
109.0,39.0,41.0,40.0,17.0
105.0,58.0,44.0,43.0,20.0
91.0,7.0,9.0,6.0,3.0
107.0,47.0,50.0,35.0,21.0
114.0,58.0,43.0,40.0,19.0
134.0,0.0,0.0,0.0,0.0
129.0,0.0,0.0,0.0,0.0
148.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0
119.0,44.0,47.0,30.0,18.0
117.0,42.0,44.0,33.0,20.0
121.0,54.0,40.0,39.0,16.0
118.0,51.0,41.0,36.0,16.0
115.0,54.0,42.0,42.0,15.0
146.0,0.0,0.0,0.0,0.0
121.0,0.0,0.0,0.0,0.0
116.0,50.0,31.0,37.0,16.0
88.0,38.0,40.0,47.0,18.0
73.0,50.0,39.0,39.0,15.0
111.0,51.0,41.0,38.0,19.0
103.0,59.0,50.0,36.0,23.0
127.0,0.0,0.0,0.0,0.0
107.0,54.0,39.0,33.0,15.0
111.0,43.0,48.0,38.0,17.0
104.0,40.0,46.0,44.0,17.0
73.0,46.0,55.0,42.0,18.0
118.0,38.0,46.0,31.0,15.0
86.0,17.0,17.0,14.0,7.0
123.0,53.0,39.0,34.0,16.0
107.0,57.0,44.0,40.0,20.0
92.0,42.0,44.0,48.0,18.0
101.0,32.0,38.0,38.0,13.0
125.0,60.0,41.0,33.0,18.0
109.0,38.0,46.0,38.0,22.0
116.0,34.0,40.0,32.0,15.0
134.0,40.0,44.0,33.0,14.0
105.0,42.0,47.0,42.0,17.0
76.0,0.0,0.0,0.0,0.0
105.0,44.0,50.0,41.0,23.0
122.0,54.0,37.0,33.0,15.0
112.0,55.0,38.0,33.0,20.0
128.0,55.0,39.0,28.0,17.0
112.0,52.0,36.0,41.0,19.0
82.0,0.0,0.0,0.0,0.0
99.0,38.0,46.0,44.0,18.0
90.0,55.0,40.0,30.0,16.0
112.0,54.0,45.0,40.0,19.0
100.0,38.0,43.0,45.0,17.0
114.0,54.0,43.0,38.0,18.0
95.0,38.0,46.0,42.0,19.0
119.0,53.0,38.0,39.0,16.0
107.0,61.0,45.0,43.0,20.0
79.0,28.0,39.0,44.0,17.0
121.0,0.0,0.0,0.0,0.0
118.0,50.0,39.0,38.0,15.0
107.0,41.0,55.0,40.0,16.0
143.0,1.0,1.0,-0.0,1.0
108.0,42.0,47.0,32.0,17.0
108.0,44.0,51.0,41.0,18.0
111.0,43.0,45.0,33.0,18.0
109.0,60.0,46.0,38.0,20.0
102.0,33.0,47.0,45.0,16.0
131.0,42.0,32.0,29.0,12.0
143.0,15.0,14.0,13.0,6.0
110.0,42.0,47.0,34.0,16.0
141.0,36.0,44.0,40.0,16.0
118.0,54.0,37.0,38.0,16.0
108.0,0.0,0.0,0.0,0.0
117.0,56.0,42.0,39.0,17.0
117.0,27.0,25.0,19.0,12.0
118.0,40.0,42.0,34.0,20.0
118.0,50.0,40.0,36.0,17.0
114.0,42.0,47.0,38.0,17.0
117.0,32.0,30.0,31.0,17.0
103.0,0.0,0.0,0.0,0.0
134.0,36.0,41.0,41.0,16.0
115.0,48.0,39.0,39.0,17.0
96.0,37.0,43.0,46.0,17.0
106.0,45.0,47.0,37.0,20.0
109.0,50.0,43.0,41.0,18.0
113.0,63.0,46.0,40.0,20.0
96.0,41.0,42.0,48.0,19.0
115.0,55.0,42.0,32.0,19.0
105.0,33.0,37.0,36.0,17.0
128.0,52.0,39.0,34.0,16.0
106.0,42.0,52.0,41.0,19.0
82.0,40.0,42.0,48.0,18.0
93.0,0.0,0.0,0.0,0.0
115.0,51.0,44.0,42.0,17.0
116.0,50.0,43.0,38.0,17.0
120.0,42.0,44.0,41.0,18.0
108.0,40.0,51.0,33.0,17.0
105.0,41.0,48.0,41.0,18.0
105.0,36.0,44.0,39.0,16.0
113.0,50.0,42.0,39.0,15.0
79.0,2.0,1.0,-1.0,1.0
95.0,46.0,53.0,43.0,20.0
124.0,51.0,38.0,34.0,15.0
135.0,2.0,1.0,-1.0,1.0
104.0,31.0,45.0,41.0,16.0
109.0,20.0,15.0,11.0,8.0
106.0,39.0,49.0,34.0,20.0
120.0,49.0,33.0,38.0,14.0
144.0,56.0,41.0,37.0,18.0
108.0,53.0,41.0,41.0,17.0
105.0,35.0,41.0,41.0,15.0
114.0,44.0,50.0,41.0,23.0
112.0,42.0,51.0,37.0,15.0
72.0,54.0,41.0,33.0,18.0
112.0,58.0,46.0,45.0,19.0
105.0,63.0,46.0,39.0,23.0
105.0,57.0,44.0,45.0,18.0
109.0,39.0,42.0,38.0,17.0
111.0,41.0,48.0,39.0,21.0
99.0,51.0,39.0,39.0,15.0
139.0,44.0,36.0,29.0,14.0
114.0,43.0,51.0,33.0,18.0
95.0,0.0,0.0,0.0,0.0
139.0,0.0,0.0,0.0,0.0
72.0,2.0,4.0,3.0,3.0
124.0,54.0,38.0,36.0,14.0
118.0,47.0,41.0,39.0,15.0
112.0,46.0,53.0,32.0,20.0
117.0,41.0,52.0,38.0,15.0
83.0,2.0,1.0,-0.0,1.0
130.0,0.0,0.0,0.0,0.0
121.0,36.0,43.0,36.0,17.0
107.0,56.0,48.0,36.0,19.0
112.0,32.0,42.0,32.0,16.0
121.0,40.0,45.0,37.0,19.0
77.0,44.0,50.0,39.0,18.0
83.0,41.0,47.0,50.0,19.0
117.0,41.0,45.0,38.0,20.0
139.0,0.0,0.0,0.0,0.0
90.0,39.0,51.0,37.0,20.0
108.0,46.0,56.0,44.0,18.0
98.0,34.0,45.0,45.0,18.0
114.0,34.0,41.0,42.0,13.0
126.0,51.0,45.0,39.0,18.0
91.0,0.0,0.0,0.0,0.0
125.0,52.0,39.0,33.0,17.0
100.0,50.0,41.0,35.0,16.0
119.0,48.0,40.0,38.0,15.0
105.0,39.0,43.0,42.0,15.0
106.0,52.0,43.0,41.0,17.0
135.0,7.0,10.0,6.0,4.0
102.0,40.0,44.0,39.0,16.0
117.0,47.0,41.0,39.0,17.0
116.0,50.0,41.0,37.0,16.0
108.0,42.0,48.0,40.0,17.0
148.0,15.0,14.0,13.0,6.0
127.0,26.0,29.0,25.0,12.0
81.0,57.0,42.0,37.0,17.0
110.0,37.0,51.0,38.0,16.0
79.0,40.0,31.0,29.0,13.0
112.0,0.0,0.0,0.0,0.0
119.0,47.0,40.0,39.0,16.0
91.0,2.0,1.0,-1.0,1.0
98.0,37.0,46.0,41.0,19.0
103.0,38.0,48.0,42.0,18.0
138.0,0.0,0.0,0.0,0.0
111.0,58.0,45.0,39.0,18.0
125.0,45.0,36.0,35.0,14.0
104.0,43.0,56.0,37.0,20.0
114.0,50.0,44.0,36.0,17.0
101.0,39.0,48.0,42.0,19.0
121.0,15.0,17.0,11.0,8.0
115.0,59.0,41.0,38.0,19.0
122.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0
109.0,52.0,43.0,42.0,19.0
112.0,52.0,39.0,37.0,18.0
85.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0
125.0,46.0,33.0,34.0,11.0
118.0,1.0,4.0,1.0,1.0
82.0,0.0,0.0,0.0,0.0
101.0,40.0,42.0,42.0,18.0
104.0,36.0,41.0,40.0,16.0
112.0,51.0,40.0,40.0,18.0
119.0,55.0,44.0,35.0,18.0
142.0,36.0,39.0,36.0,14.0
113.0,50.0,41.0,39.0,18.0
87.0,41.0,42.0,40.0,21.0
104.0,41.0,46.0,43.0,16.0
119.0,53.0,43.0,40.0,17.0
77.0,48.0,40.0,27.0,17.0
85.0,34.0,45.0,48.0,20.0
98.0,45.0,54.0,44.0,18.0
80.0,42.0,50.0,28.0,16.0
105.0,37.0,42.0,43.0,14.0
93.0,28.0,42.0,43.0,17.0
121.0,57.0,38.0,36.0,17.0
98.0,45.0,48.0,46.0,19.0
126.0,35.0,42.0,33.0,19.0
113.0,38.0,50.0,36.0,15.0
100.0,42.0,40.0,37.0,18.0
142.0,18.0,16.0,15.0,6.0
145.0,17.0,17.0,14.0,7.0
101.0,42.0,48.0,45.0,17.0
94.0,39.0,46.0,44.0,19.0
117.0,0.0,0.0,0.0,0.0
98.0,40.0,47.0,48.0,18.0
124.0,0.0,0.0,0.0,0.0
106.0,52.0,44.0,42.0,18.0
78.0,11.0,14.0,8.0,5.0
101.0,36.0,47.0,44.0,17.0
76.0,39.0,48.0,50.0,18.0
123.0,0.0,0.0,0.0,0.0
104.0,34.0,36.0,35.0,18.0
109.0,41.0,45.0,33.0,17.0
118.0,52.0,39.0,35.0,16.0
97.0,39.0,38.0,40.0,19.0
77.0,33.0,44.0,46.0,19.0
102.0,35.0,46.0,43.0,17.0
84.0,3.0,-0.0,1.0,0.0
105.0,59.0,41.0,35.0,22.0
83.0,0.0,0.0,0.0,0.0
106.0,59.0,49.0,42.0,21.0
81.0,0.0,0.0,0.0,0.0
86.0,41.0,48.0,38.0,18.0
116.0,40.0,49.0,37.0,15.0
110.0,28.0,42.0,35.0,16.0
124.0,50.0,37.0,29.0,17.0
148.0,34.0,41.0,41.0,17.0
94.0,0.0,0.0,0.0,0.0
77.0,2.0,1.0,-0.0,1.0
106.0,54.0,45.0,39.0,21.0
137.0,0.0,0.0,0.0,0.0
98.0,33.0,47.0,44.0,17.0
116.0,48.0,41.0,39.0,16.0
114.0,47.0,39.0,39.0,17.0
101.0,38.0,45.0,39.0,17.0
115.0,45.0,37.0,37.0,15.0
101.0,49.0,43.0,37.0,17.0
89.0,35.0,40.0,47.0,18.0
115.0,53.0,39.0,31.0,17.0
102.0,40.0,37.0,37.0,20.0
96.0,37.0,49.0,48.0,18.0
95.0,43.0,48.0,41.0,17.0
110.0,49.0,41.0,39.0,18.0
96.0,32.0,40.0,42.0,17.0
139.0,0.0,0.0,0.0,0.0
74.0,52.0,40.0,39.0,17.0
120.0,48.0,37.0,36.0,15.0
148.0,33.0,38.0,43.0,14.0
125.0,56.0,39.0,34.0,15.0
103.0,31.0,43.0,40.0,16.0
95.0,37.0,48.0,46.0,17.0
146.0,15.0,14.0,13.0,6.0
112.0,51.0,42.0,42.0,17.0
105.0,36.0,42.0,44.0,15.0
109.0,0.0,0.0,0.0,0.0
100.0,8.0,8.0,5.0,3.0
115.0,37.0,36.0,29.0,16.0
109.0,50.0,42.0,41.0,16.0
111.0,53.0,44.0,41.0,16.0
145.0,19.0,21.0,17.0,9.0
130.0,32.0,33.0,25.0,13.0
116.0,48.0,40.0,37.0,16.0
109.0,52.0,46.0,43.0,18.0
107.0,44.0,49.0,36.0,23.0
114.0,51.0,43.0,39.0,18.0
124.0,0.0,0.0,0.0,0.0
117.0,41.0,53.0,36.0,17.0
98.0,54.0,41.0,41.0,17.0
120.0,49.0,38.0,38.0,15.0
110.0,39.0,45.0,45.0,18.0
118.0,34.0,48.0,33.0,14.0
113.0,52.0,39.0,38.0,17.0
92.0,44.0,37.0,34.0,14.0
115.0,54.0,43.0,35.0,17.0
80.0,1.0,3.0,1.0,1.0
110.0,39.0,46.0,35.0,16.0
103.0,38.0,46.0,46.0,15.0
93.0,43.0,50.0,52.0,16.0
123.0,54.0,38.0,35.0,15.0
101.0,46.0,51.0,42.0,19.0
107.0,57.0,45.0,45.0,19.0
96.0,20.0,21.0,17.0,11.0
106.0,40.0,54.0,36.0,16.0
113.0,58.0,44.0,39.0,18.0
119.0,58.0,41.0,36.0,18.0
104.0,39.0,47.0,35.0,20.0
95.0,44.0,46.0,46.0,19.0
116.0,51.0,43.0,41.0,16.0
99.0,41.0,48.0,45.0,18.0
125.0,6.0,9.0,6.0,3.0
104.0,40.0,45.0,44.0,17.0
93.0,47.0,37.0,37.0,16.0
121.0,49.0,39.0,33.0,17.0
118.0,0.0,0.0,0.0,0.0
123.0,54.0,41.0,30.0,19.0
105.0,33.0,46.0,45.0,14.0
94.0,35.0,47.0,42.0,16.0
99.0,0.0,0.0,0.0,0.0
108.0,44.0,50.0,41.0,16.0
119.0,39.0,43.0,36.0,18.0
109.0,55.0,40.0,41.0,18.0
71.0,45.0,54.0,39.0,17.0
116.0,57.0,42.0,41.0,17.0
115.0,46.0,53.0,35.0,19.0
120.0,46.0,39.0,37.0,15.0
104.0,37.0,44.0,42.0,16.0
106.0,38.0,43.0,43.0,16.0
135.0,6.0,8.0,6.0,4.0
146.0,15.0,14.0,13.0,6.0
117.0,50.0,41.0,40.0,15.0
141.0,0.0,0.0,0.0,0.0
117.0,51.0,40.0,39.0,14.0
79.0,42.0,52.0,52.0,21.0
118.0,52.0,41.0,38.0,14.0
110.0,43.0,47.0,34.0,18.0
115.0,53.0,37.0,40.0,16.0
130.0,15.0,25.0,31.0,10.0
100.0,39.0,52.0,37.0,16.0
95.0,31.0,45.0,45.0,16.0
138.0,0.0,0.0,0.0,0.0
87.0,47.0,37.0,35.0,16.0
117.0,49.0,39.0,39.0,16.0
129.0,0.0,0.0,0.0,0.0
92.0,41.0,40.0,42.0,19.0
75.0,50.0,31.0,35.0,16.0
82.0,43.0,52.0,43.0,22.0
115.0,50.0,43.0,39.0,17.0
105.0,44.0,52.0,36.0,19.0
112.0,0.0,0.0,0.0,0.0
109.0,39.0,41.0,38.0,16.0
144.0,46.0,37.0,26.0,14.0
106.0,36.0,42.0,45.0,14.0
109.0,53.0,41.0,42.0,17.0
119.0,50.0,35.0,34.0,16.0
112.0,51.0,40.0,35.0,19.0
97.0,35.0,42.0,42.0,16.0
128.0,56.0,36.0,30.0,15.0
112.0,42.0,45.0,39.0,23.0
99.0,38.0,49.0,46.0,18.0
109.0,53.0,42.0,41.0,19.0
111.0,50.0,42.0,41.0,17.0
116.0,39.0,44.0,38.0,19.0
102.0,39.0,44.0,47.0,18.0
83.0,33.0,40.0,34.0,17.0
98.0,52.0,41.0,40.0,17.0
83.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0
114.0,55.0,42.0,34.0,18.0
111.0,46.0,54.0,38.0,16.0
145.0,48.0,42.0,38.0,16.0
109.0,56.0,47.0,43.0,19.0
90.0,31.0,40.0,36.0,12.0
116.0,51.0,45.0,39.0,17.0
114.0,44.0,47.0,31.0,19.0
120.0,37.0,47.0,33.0,15.0
123.0,46.0,37.0,36.0,14.0
114.0,59.0,44.0,42.0,19.0
128.0,47.0,35.0,34.0,14.0
149.0,35.0,41.0,37.0,14.0
119.0,51.0,41.0,37.0,16.0
123.0,50.0,38.0,38.0,18.0
114.0,50.0,43.0,39.0,16.0
114.0,53.0,36.0,38.0,17.0
109.0,53.0,47.0,43.0,19.0
124.0,45.0,39.0,36.0,15.0
116.0,50.0,40.0,35.0,14.0
112.0,47.0,42.0,37.0,14.0
123.0,53.0,38.0,33.0,16.0
124.0,42.0,47.0,35.0,22.0
